precio,m2,ambientes,dormitorios,baños,cocheras,es_a_refaccionar,tiene_quincho,m2_construidos_final,pileta_m2_real,tiene_jardin,estado_desc,tiene_vista_mar,es_cercano_mar,gas_natural,losa_radiante,porcentaje_cubierto,es_ph_loft,estilo_antiguedad,tipo_detectado,barrio_detectado,m2_no_construidos,es_lujosa_hardware,ratio_bano_dormitorio,factor_parque,tiene_seguridad,es_moderna_estrenar,dependencia_servicio,doble_vidrio_dvh,cochera_cerrada,nivel_pileta,es_renovada,en_complejo,ambientes_extra,ratio_dormitorio_ambiente,cantidad_plantas,precio_m2
685000.0,1100.0,6.0,4,2,2.0,0,0.0,350.0,100.0,0,standard,0,0,0,0,31.818181818181817,0,Estándar/No Especifica,Casa,Golf,750.0,0,0.5,3.142857142857143,0,0,0,0,1,2,0,0,2.0,0.6666666666666666,2,1957.142857142857
249990.0,656.0,5.0,4,3,1.0,0,0.0,127.0,0.0,1,standard,0,0,0,0,19.359756097560975,0,Estándar/No Especifica,Casa,Pinamar Norte,529.0,0,0.75,5.165354330708661,0,0,1,0,0,1,0,0,1.0,0.8,1,1968.4251968503936
120000.0,525.0,4.0,3,2,0.0,0,0.0,89.0,0.0,0,standard,0,0,0,0,16.952380952380953,0,Estándar/No Especifica,Casa,Ostende,436.0,0,0.6666666666666666,5.898876404494382,0,0,0,0,0,0,0,0,1.0,0.75,1,1348.314606741573
250000.0,787.0,4.0,3,3,1.0,0,1.0,160.0,0.0,0,standard,0,0,0,0,20.330368487928844,0,Clásica/Antigua,Chalet,Golf,627.0,0,1.0,4.91875,0,0,0,0,0,0,0,0,1.0,0.75,1,1562.5
275000.0,1000.0,4.0,3,2,0.0,0,0.0,190.0,0.0,0,standard,0,0,0,0,19.0,0,Estándar/No Especifica,Mansión,Costa Esmeralda,810.0,0,0.6666666666666666,5.2631578947368425,0,0,0,0,0,0,0,0,1.0,0.75,2,1447.3684210526317
170000.0,580.0,3.0,2,2,1.0,0,1.0,123.0,0.0,1,standard,0,0,0,0,21.20689655172414,0,Estándar/No Especifica,Casa,Valeria del Mar,457.0,0,1.0,4.715447154471545,0,0,0,0,1,0,0,0,1.0,0.6666666666666666,2,1382.1138211382113
410000.0,600.0,4.0,3,3,3.0,0,0.0,149.0,0.0,0,excelente,0,0,0,0,24.833333333333332,0,Estándar/No Especifica,Casa,Pinamar Norte,451.0,0,1.0,4.026845637583893,0,0,0,0,1,0,0,0,1.0,0.75,1,2751.6778523489934
495000.0,650.0,5.0,4,3,0.0,0,0.0,109.0,5.0,0,standard,0,0,1,0,16.76923076923077,0,Estándar/No Especifica,Casa,Alamos/Pioneros,541.0,0,0.75,5.963302752293578,0,0,0,0,0,1,0,0,1.0,0.8,1,4541.284403669725
165000.0,525.0,4.0,3,2,2.0,0,0.0,125.0,0.0,1,remodelado,0,0,1,0,23.809523809523807,0,Renovada,Casa,Valeria del Mar,400.0,0,0.6666666666666666,4.2,0,0,0,0,0,0,1,0,1.0,0.75,2,1320.0
230000.0,310.0,7.0,6,3,2.0,0,0.0,173.0,0.0,0,standard,0,1,0,0,55.80645161290323,0,Estándar/No Especifica,Casa,Pinamar Centro,137.0,0,0.5,1.7919075144508672,0,0,0,0,0,0,0,0,1.0,0.8571428571428571,1,1329.4797687861271
850000.0,1347.0,9.0,5,4,3.0,0,0.0,593.0,0.0,0,remodelado,0,0,0,0,44.02375649591686,0,Renovada,Casa,Pinamar Norte,754.0,0,0.8,2.2715008431703203,0,0,1,0,0,2,1,0,4.0,0.5555555555555556,2,1433.389544688027
420000.0,284.0,4.0,3,2,1.0,0,0.0,274.0,5.0,1,standard,1,0,0,1,96.47887323943662,0,Estándar/No Especifica,Casa,Pinamar Norte,10.0,1,0.6666666666666666,1.0364963503649636,0,0,0,1,0,1,0,0,1.0,0.75,2,1532.846715328467
630000.0,1750.0,6.0,5,6,2.0,0,1.0,207.0,0.0,1,standard,0,0,0,0,11.82857142857143,0,Estándar/No Especifica,Casa,La Herradura,1543.0,0,1.2,8.454106280193237,1,0,0,0,1,1,0,0,1.0,0.8333333333333334,1,3043.478260869565
179500.0,632.0,4.0,3,3,1.0,0,1.0,150.0,77.0,1,standard,0,0,1,1,23.73417721518987,0,Estándar/No Especifica,Casa,Alamos/Pioneros,482.0,0,1.0,4.213333333333333,0,0,0,0,0,1,0,0,1.0,0.75,2,1196.6666666666667
360000.0,1085.0,4.0,3,2,1.0,0,1.0,154.0,3.0,1,standard,0,0,1,0,14.193548387096774,0,Estándar/No Especifica,Casa,Alamos/Pioneros,931.0,0,0.6666666666666666,7.045454545454546,0,0,0,0,0,1,0,0,1.0,0.75,1,2337.6623376623374
365000.0,170.0,5.0,4,2,0.0,0,0.0,103.0,0.0,0,standard,0,0,0,0,60.588235294117645,0,Moderna/Nueva,Departamento,Pinamar General,67.0,1,0.5,1.6504854368932038,0,1,0,1,0,0,0,0,1.0,0.8,1,3543.6893203883496
250000.0,711.0,5.0,4,3,2.0,0,1.0,175.0,0.0,1,standard,0,0,1,1,24.613220815752463,0,Estándar/No Especifica,Casa,Pinamar General,536.0,0,0.75,4.062857142857143,0,0,0,0,0,0,0,0,1.0,0.8,1,1428.5714285714287
195000.0,160.0,5.0,4,2,0.0,0,0.0,160.0,0.0,1,excelente,0,0,1,0,100.0,0,Estándar/No Especifica,Casa,Pinamar General,0.0,0,0.5,1.0,0,0,0,0,0,0,0,0,1.0,0.8,2,1218.75
460000.0,288.0,4.0,3,2,1.0,0,0.0,107.0,0.0,1,standard,0,0,1,1,37.15277777777778,0,Estándar/No Especifica,Casa,Alamos/Pioneros,181.0,1,0.6666666666666666,2.691588785046729,0,0,0,0,1,1,0,0,1.0,0.75,2,4299.065420560748
174000.0,179.0,4.0,3,2,1.0,0,0.0,107.0,0.0,0,standard,0,0,1,0,59.77653631284916,0,Estándar/No Especifica,Casa,Pinamar General,72.0,0,0.6666666666666666,1.6728971962616823,0,0,0,0,0,0,0,0,1.0,0.75,2,1626.1682242990655
125000.0,477.0,3.0,2,2,1.0,0,0.0,93.0,0.0,0,standard,0,0,0,0,19.49685534591195,0,Estándar/No Especifica,Casa,Valeria del Mar,384.0,0,1.0,5.129032258064516,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,1,1344.0860215053763
789000.0,1800.0,8.0,5,5,0.0,0,0.0,550.0,0.0,0,standard,0,0,0,0,30.555555555555557,0,Estándar/No Especifica,Casa,Alamos/Pioneros,1250.0,0,1.0,3.272727272727273,0,0,0,0,0,0,0,0,3.0,0.625,2,1434.5454545454545
350000.0,960.0,6.0,4,3,2.0,0,1.0,175.0,0.0,1,standard,0,0,0,0,18.229166666666664,0,Estándar/No Especifica,Casa,Pinamar Norte,785.0,0,0.75,5.485714285714286,0,0,0,0,0,0,0,0,2.0,0.6666666666666666,2,2000.0
305000.0,1007.0,5.0,4,3,2.0,0,0.0,145.0,0.0,1,nuevo,0,0,0,0,14.399205561072492,0,Moderna/Nueva,Casa,Costa Esmeralda,862.0,1,0.75,6.944827586206896,0,1,0,1,0,0,0,0,1.0,0.8,1,2103.448275862069
475000.0,800.0,5.0,4,2,0.0,0,0.0,305.0,800.0,0,standard,0,0,0,0,38.125,0,Estándar/No Especifica,Casa,Pinamar Norte,495.0,0,0.5,2.622950819672131,0,0,0,0,0,1,0,0,1.0,0.8,2,1557.377049180328
475000.0,228.0,5.0,4,4,0.0,0,0.0,115.0,0.0,1,standard,0,0,0,1,50.43859649122807,0,Estándar/No Especifica,Casa,Pinamar General,113.0,1,1.0,1.982608695652174,1,0,0,1,0,0,0,0,1.0,0.8,2,4130.434782608696
269000.0,550.0,6.0,5,3,0.0,0,0.0,123.0,0.0,0,standard,0,0,1,0,22.363636363636363,0,Estándar/No Especifica,Casa,Pinamar Norte,427.0,0,0.6,4.471544715447155,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,2186.991869918699
280000.0,900.0,5.0,4,3,1.0,0,1.0,157.0,0.0,1,standard,0,0,0,0,17.444444444444446,0,Estándar/No Especifica,Casa,Pinamar Centro,743.0,0,0.75,5.732484076433121,0,0,0,0,0,0,0,0,1.0,0.8,2,1783.43949044586
490000.0,1600.0,5.0,4,3,1.0,0,0.0,127.0,0.0,1,standard,0,0,0,1,7.9375,0,Estándar/No Especifica,Casa,La Herradura,1473.0,0,0.75,12.598425196850394,0,0,0,0,1,0,0,0,1.0,0.8,1,3858.267716535433
430000.0,900.0,5.0,4,5,2.0,0,0.0,157.0,0.0,1,standard,0,0,1,1,17.444444444444446,0,Estándar/No Especifica,Casa,Pinamar Norte,743.0,1,1.25,5.732484076433121,0,0,0,1,0,0,0,0,1.0,0.8,2,2738.853503184713
310000.0,904.0,5.0,4,3,1.0,0,0.0,200.0,0.0,0,standard,0,0,0,0,22.123893805309734,0,Estándar/No Especifica,Casa,Pinamar Norte,704.0,0,0.75,4.52,0,0,0,0,0,0,0,0,1.0,0.8,1,1550.0
199000.0,230.0,5.0,3,2,1.0,0,0.0,107.0,0.0,0,standard,0,0,1,0,46.52173913043478,0,Estándar/No Especifica,Casa,Pinamar Centro,123.0,0,0.6666666666666666,2.149532710280374,0,0,0,0,0,0,0,0,2.0,0.6,1,1859.8130841121495
420000.0,270.0,7.0,3,6,2.0,0,0.0,149.0,0.0,1,standard,0,0,0,0,55.18518518518518,0,Estándar/No Especifica,Casa,Costa Esmeralda,121.0,1,2.0,1.8120805369127515,1,0,0,1,0,1,0,0,4.0,0.4285714285714285,1,2818.7919463087246
140000.0,450.0,4.0,3,2,1.0,0,1.0,137.0,0.0,1,standard,0,1,0,0,30.444444444444446,0,Estándar/No Especifica,Casa,Valeria del Mar,313.0,0,0.6666666666666666,3.2846715328467155,0,0,0,0,0,1,0,0,1.0,0.75,2,1021.8978102189781
430000.0,1000.0,5.0,3,4,1.0,0,0.0,119.0,0.0,1,standard,0,0,1,0,11.9,0,Estándar/No Especifica,Casa,Alamos/Pioneros,881.0,0,1.3333333333333333,8.403361344537815,0,0,0,1,0,0,0,0,2.0,0.6,2,3613.4453781512607
575000.0,415.0,7.0,6,5,2.0,0,0.0,400.0,0.0,1,standard,0,0,1,0,96.3855421686747,0,Renovada,Casa,Pinamar General,15.0,0,0.8333333333333334,1.0375,0,0,0,0,0,1,1,0,1.0,0.8571428571428571,1,1437.5
260000.0,146.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,standard,0,0,0,0,77.3972602739726,0,Estándar/No Especifica,Departamento,Pinamar Norte,33.0,0,1.0,1.2920353982300885,0,0,0,0,0,0,0,0,1.0,0.75,1,2300.8849557522126
340000.0,880.0,5.0,4,3,1.0,0,0.0,210.0,40.0,1,standard,0,0,1,0,23.863636363636363,0,Estándar/No Especifica,Casa,Pinamar Norte,670.0,1,0.75,4.190476190476191,0,0,0,1,1,2,0,0,1.0,0.8,3,1619.047619047619
235000.0,701.0,4.0,3,2,1.0,0,0.0,107.0,0.0,1,standard,0,0,0,0,15.263908701854492,0,Estándar/No Especifica,Casa,Alamos/Pioneros,594.0,0,0.6666666666666666,6.5514018691588785,0,0,0,1,0,0,0,0,1.0,0.75,2,2196.2616822429904
199000.0,228.0,4.0,3,2,0.0,0,0.0,89.0,0.0,0,standard,0,0,1,1,39.03508771929825,0,Estándar/No Especifica,Casa,Pinamar Centro,139.0,1,0.6666666666666666,2.561797752808989,0,0,0,1,0,0,0,0,1.0,0.75,2,2235.955056179775
420000.0,244.0,4.0,3,2,1.0,0,0.0,210.0,0.0,1,standard,0,0,0,1,86.0655737704918,0,Moderna/Nueva,Casa,Alamos/Pioneros,34.0,1,0.6666666666666666,1.161904761904762,1,1,0,1,1,0,0,0,1.0,0.75,1,2000.0
350000.0,1175.0,4.0,3,2,0.0,0,0.0,89.0,0.0,1,standard,0,0,1,1,7.574468085106383,0,Estándar/No Especifica,Casa,Pinamar Centro,1086.0,0,0.6666666666666666,13.202247191011235,0,0,0,0,0,0,0,0,1.0,0.75,2,3932.5842696629215
280000.0,1100.0,6.0,5,4,2.0,0,1.0,195.0,0.0,0,standard,0,1,0,0,17.727272727272727,0,Estándar/No Especifica,Casa,Pinamar Centro,905.0,0,0.8,5.641025641025641,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,1435.8974358974358
360000.0,305.0,7.0,5,4,2.0,0,0.0,165.0,0.0,1,standard,0,0,0,0,54.09836065573771,0,Clásica/Antigua,Chalet,Pinamar Norte,140.0,0,0.8,1.8484848484848484,0,0,0,0,1,0,0,0,2.0,0.7142857142857143,2,2181.818181818182
252000.0,744.0,6.0,4,4,1.0,0,0.0,133.0,0.0,0,excelente,0,0,1,0,17.876344086021508,0,Estándar/No Especifica,Casa,Pinamar General,611.0,0,1.0,5.593984962406015,0,0,1,0,0,0,0,0,2.0,0.6666666666666666,3,1894.7368421052631
477000.0,850.0,6.0,5,3,1.0,0,0.0,260.0,0.0,0,standard,0,0,0,0,30.58823529411765,0,Estándar/No Especifica,Casa,Pinamar General,590.0,0,0.6,3.269230769230769,0,0,0,0,1,0,0,0,1.0,0.8333333333333334,2,1834.6153846153845
225000.0,772.0,4.0,3,2,1.0,0,0.0,115.0,18.0,0,standard,0,0,0,1,14.896373056994818,0,Estándar/No Especifica,Casa,Pinamar General,657.0,1,0.6666666666666666,6.71304347826087,0,0,0,1,0,1,0,0,1.0,0.75,1,1956.5217391304348
350000.0,297.0,6.0,4,3,2.0,0,0.0,145.0,3.0,0,standard,0,0,1,1,48.821548821548824,0,Estándar/No Especifica,Casa,Pinamar Centro,152.0,1,0.75,2.0482758620689654,0,0,1,1,0,2,0,0,2.0,0.6666666666666666,1,2413.793103448276
269000.0,245.0,6.0,5,3,2.0,0,0.0,159.0,0.0,0,excelente,0,0,1,0,64.89795918367346,0,Clásica/Antigua,Casa,Pinamar General,86.0,0,0.6,1.5408805031446542,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,1691.8238993710693
140000.0,110.0,5.0,3,3,1.0,0,0.0,99.0,0.0,1,excelente,0,0,1,0,90.0,0,Renovada,Departamento,Alamos/Pioneros,11.0,0,1.0,1.1111111111111112,0,0,0,0,1,0,1,0,2.0,0.6,2,1414.141414141414
350000.0,235.0,4.0,3,3,0.0,0,0.0,95.0,0.0,0,standard,0,0,1,1,40.42553191489361,0,Estándar/No Especifica,Casa,Pinamar Centro,140.0,0,1.0,2.473684210526316,0,0,0,0,0,0,0,0,1.0,0.75,1,3684.2105263157896
280000.0,750.0,5.0,3,1,0.0,0,0.0,180.0,750.0,0,standard,0,0,0,0,24.0,0,Estándar/No Especifica,Casa,Pinamar Centro,570.0,0,0.3333333333333333,4.166666666666667,0,0,0,0,0,1,0,0,2.0,0.6,1,1555.5555555555557
480000.0,743.0,5.0,3,3,0.0,0,0.0,188.0,743.0,0,standard,0,0,0,0,25.3028263795424,0,Estándar/No Especifica,Casa,Pinamar General,555.0,0,1.0,3.952127659574468,0,0,0,0,0,1,0,0,2.0,0.6,2,2553.191489361702
210000.0,145.0,5.0,3,4,0.0,0,0.0,101.0,0.0,0,standard,0,0,0,0,69.6551724137931,0,Estándar/No Especifica,Triplex,Alamos/Pioneros,44.0,0,1.3333333333333333,1.4356435643564356,0,0,0,0,0,0,0,0,2.0,0.6,3,2079.207920792079
325000.0,1077.0,4.0,3,2,0.0,0,0.0,156.0,0.0,0,standard,0,0,0,0,14.48467966573816,0,Estándar/No Especifica,Casa,Pinamar Norte,921.0,0,0.6666666666666666,6.903846153846154,0,0,0,0,0,0,0,0,1.0,0.75,1,2083.3333333333335
160000.0,390.0,4.0,2,2,2.0,0,0.0,170.0,390.0,1,standard,0,0,0,0,43.58974358974359,0,Estándar/No Especifica,Casa,Pinamar General,220.0,0,1.0,2.2941176470588234,0,0,0,0,0,1,0,0,2.0,0.5,2,941.1764705882352
487600.0,792.0,5.0,3,3,0.0,0,0.0,314.0,0.0,0,standard,0,0,0,0,39.64646464646464,0,Estándar/No Especifica,Casa,Golf,478.0,0,1.0,2.522292993630573,0,0,0,0,0,0,0,0,2.0,0.6,2,1552.8662420382166
290000.0,1645.0,5.0,4,2,0.0,0,0.0,103.0,0.0,1,standard,0,0,1,0,6.261398176291793,0,Estándar/No Especifica,Casa,Golf,1542.0,0,0.5,15.970873786407768,0,0,0,0,0,0,0,0,1.0,0.8,1,2815.5339805825242
720000.0,2000.0,6.0,5,5,4.0,0,0.0,207.0,0.0,0,standard,0,0,0,0,10.35,0,Estándar/No Especifica,Casa,La Herradura,1793.0,1,1.0,9.66183574879227,0,0,0,1,1,1,0,0,1.0,0.8333333333333334,2,3478.2608695652175
550000.0,2000.0,5.0,4,5,1.0,0,1.0,169.0,0.0,1,standard,0,0,0,0,8.450000000000001,0,Estándar/No Especifica,Casa,Costa Esmeralda,1831.0,0,1.25,11.83431952662722,0,0,0,0,0,1,0,1,1.0,0.8,1,3254.437869822485
280000.0,675.0,4.0,3,2,0.0,0,0.0,146.0,675.0,0,standard,0,0,0,0,21.62962962962963,0,Estándar/No Especifica,Casa,Alamos/Pioneros,529.0,0,0.6666666666666666,4.623287671232877,0,0,0,0,0,1,0,0,1.0,0.75,1,1917.8082191780823
660000.0,1117.0,6.0,4,4,2.0,0,0.0,287.0,117.0,0,standard,0,0,0,0,25.693822739480755,0,Estándar/No Especifica,Casa,Cariló,830.0,0,1.0,3.8919860627177703,0,0,0,0,1,1,0,0,2.0,0.6666666666666666,2,2299.651567944251
500000.0,1000.0,5.0,4,3,2.0,0,0.0,145.0,0.0,1,nuevo,0,0,0,0,14.499999999999998,0,Moderna/Nueva,Casa,Costa Esmeralda,855.0,0,0.75,6.896551724137931,0,1,1,0,0,1,0,0,1.0,0.8,2,3448.2758620689656
155000.0,126.0,4.0,2,1,1.0,0,0.0,87.0,0.0,1,standard,0,0,0,0,69.04761904761905,0,Estándar/No Especifica,Duplex,Pinamar General,39.0,0,0.5,1.4482758620689655,0,0,0,0,0,0,0,0,2.0,0.5,3,1781.6091954022988
430000.0,886.0,5.0,4,4,2.0,0,0.0,151.0,0.0,1,standard,0,0,1,1,17.042889390519186,0,Estándar/No Especifica,Casa,Pinamar Norte,735.0,0,1.0,5.867549668874172,0,0,0,0,0,0,0,0,1.0,0.8,2,2847.682119205298
180000.0,120.0,4.0,3,3,1.0,0,0.0,108.0,0.0,0,standard,0,0,0,0,90.0,0,Estándar/No Especifica,Triplex,Pinamar General,12.0,0,1.0,1.1111111111111112,0,0,0,0,0,0,0,0,1.0,0.75,3,1666.6666666666667
390000.0,360.0,8.0,5,4,4.0,0,0.0,201.0,0.0,0,standard,0,0,0,0,55.833333333333336,0,Estándar/No Especifica,Casa,Costa Esmeralda,159.0,0,0.8,1.791044776119403,0,0,0,0,1,0,0,0,3.0,0.625,2,1940.2985074626865
280000.0,680.0,4.0,3,3,2.0,0,0.0,180.0,680.0,0,standard,0,0,0,0,26.47058823529412,0,Estándar/No Especifica,Casa,Pinamar Centro,500.0,0,1.0,3.7777777777777777,0,0,0,0,0,1,0,0,1.0,0.75,1,1555.5555555555557
365000.0,230.0,5.0,3,3,2.0,0,0.0,190.0,0.0,0,nuevo,0,0,1,1,82.6086956521739,0,Moderna/Nueva,Departamento,Alamos/Pioneros,40.0,1,1.0,1.2105263157894737,0,1,0,1,0,0,0,0,2.0,0.6,1,1921.0526315789473
797000.0,1300.0,5.0,4,3,2.0,0,0.0,410.0,300.0,0,standard,0,0,0,0,31.538461538461537,0,Estándar/No Especifica,Casa,Golf,890.0,0,0.75,3.1707317073170733,0,0,0,0,1,1,0,0,1.0,0.8,1,1943.9024390243903
125000.0,90.0,3.0,2,2,0.0,0,0.0,75.0,0.0,0,excelente,0,0,1,0,83.33333333333334,0,Estándar/No Especifica,Duplex,Pinamar Centro,15.0,0,1.0,1.2,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,2,1666.6666666666667
660000.0,1600.0,5.0,4,2,2.0,0,0.0,285.0,1600.0,1,standard,0,0,0,0,17.8125,0,Estándar/No Especifica,Casa,La Herradura,1315.0,0,0.5,5.614035087719298,0,0,0,0,0,1,0,0,1.0,0.8,2,2315.7894736842104
249000.0,422.0,6.0,5,3,1.0,0,1.0,285.0,0.0,0,standard,0,0,0,0,67.53554502369668,0,Estándar/No Especifica,Casa,Pinamar General,137.0,0,0.6,1.4807017543859649,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,873.6842105263158
549000.0,1461.0,5.0,4,3,0.0,0,1.0,300.0,1461.0,0,standard,0,0,0,0,20.53388090349076,0,Estándar/No Especifica,Casa,La Herradura,1161.0,0,0.75,4.87,0,0,0,0,0,1,0,0,1.0,0.8,1,1830.0
360000.0,940.0,6.0,5,3,1.0,0,1.0,290.0,940.0,0,standard,0,0,0,0,30.851063829787233,0,Estándar/No Especifica,Casa,Alamos/Pioneros,650.0,0,0.6,3.2413793103448274,0,0,0,0,1,1,0,0,1.0,0.8333333333333334,2,1241.3793103448277
120000.0,117.0,4.0,2,2,1.0,0,0.0,93.0,0.0,0,standard,0,0,1,0,79.48717948717949,0,Estándar/No Especifica,Duplex,Pinamar General,24.0,0,1.0,1.2580645161290325,0,0,0,0,0,0,0,0,2.0,0.5,2,1290.3225806451612
315000.0,904.0,6.0,4,2,2.0,0,0.0,320.0,0.0,0,standard,0,0,0,0,35.39823008849557,0,Estándar/No Especifica,Casa,Alamos/Pioneros,584.0,0,0.5,2.825,0,0,0,0,0,0,0,0,2.0,0.6666666666666666,2,984.375
440000.0,800.0,5.0,4,4,2.0,0,1.0,181.0,0.0,0,standard,0,0,1,1,22.625,0,Estándar/No Especifica,Casa,Costa Esmeralda,619.0,0,1.0,4.419889502762431,0,0,0,0,0,1,0,0,1.0,0.8,1,2430.939226519337
420000.0,997.0,4.0,3,3,1.0,0,1.0,118.0,0.0,1,standard,0,0,1,0,11.835506519558676,0,Renovada,Casa,Pinamar Norte,879.0,0,1.0,8.44915254237288,0,0,0,0,0,0,1,0,1.0,0.75,1,3559.322033898305
255000.0,645.0,4.0,3,2,1.0,0,0.0,107.0,0.0,1,standard,0,0,1,0,16.589147286821706,0,Estándar/No Especifica,Casa,Pinamar Centro,538.0,0,0.6666666666666666,6.02803738317757,0,0,0,0,0,0,0,0,1.0,0.75,1,2383.177570093458
435000.0,1546.0,5.0,4,4,2.0,0,1.0,470.0,0.0,0,standard,0,0,0,0,30.40103492884864,0,Estándar/No Especifica,Casa,Pinamar General,1076.0,0,1.0,3.2893617021276595,0,0,0,0,1,0,0,0,1.0,0.8,2,925.531914893617
230000.0,274.0,5.0,4,3,1.0,0,0.0,127.0,0.0,0,standard,0,0,1,1,46.35036496350365,0,Estándar/No Especifica,Casa,Alamos/Pioneros,147.0,0,0.75,2.15748031496063,0,0,0,0,0,0,0,0,1.0,0.8,2,1811.023622047244
221000.0,713.0,5.0,3,3,2.0,0,1.0,161.0,0.0,1,excelente,0,0,1,1,22.58064516129032,0,Estándar/No Especifica,Casa,Pinamar Centro,552.0,1,1.0,4.428571428571429,0,0,0,0,1,0,0,0,2.0,0.6,1,1372.670807453416
380000.0,1356.0,4.0,3,3,2.0,0,0.0,165.0,0.0,0,standard,0,0,0,0,12.168141592920351,0,Estándar/No Especifica,Casa,Pinamar General,1191.0,0,1.0,8.218181818181819,0,0,0,0,0,0,0,0,1.0,0.75,1,2303.030303030303
500000.0,345.0,6.0,5,4,0.0,0,0.0,283.0,0.0,0,standard,0,0,0,0,82.02898550724638,0,Estándar/No Especifica,Casa,Costa Esmeralda,62.0,0,0.8,1.2190812720848057,1,0,0,0,0,1,0,0,1.0,0.8333333333333334,2,1766.7844522968198
260000.0,1000.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,remodelado,0,1,0,0,11.3,0,Estándar/No Especifica,Casa,Pinamar Centro,887.0,0,1.0,8.849557522123893,0,0,0,0,0,0,1,0,1.0,0.75,1,2300.8849557522126
395000.0,985.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,nuevo,1,0,1,1,11.472081218274113,0,Moderna/Nueva,Casa,Pinamar General,872.0,1,1.0,8.716814159292035,0,1,0,1,0,0,0,0,1.0,0.75,1,3495.575221238938
295000.0,950.0,4.0,3,2,0.0,0,0.0,89.0,0.0,0,standard,0,0,0,0,9.36842105263158,0,Estándar/No Especifica,Casa,Costa Esmeralda,861.0,0,0.6666666666666666,10.674157303370787,0,0,0,1,0,1,0,0,1.0,0.75,1,3314.6067415730336
420000.0,954.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,standard,0,0,1,1,11.844863731656185,0,Moderna/Nueva,Casa,Alamos/Pioneros,841.0,1,1.0,8.442477876106194,0,1,0,1,0,1,0,0,1.0,0.75,1,3716.8141592920356
275000.0,1059.0,5.0,4,3,0.0,0,0.0,151.0,59.0,0,standard,0,0,0,0,14.258734655335225,0,Estándar/No Especifica,Casa,Costa Esmeralda,908.0,0,0.75,7.013245033112582,0,0,0,0,0,1,0,0,1.0,0.8,2,1821.1920529801325
370000.0,240.0,6.0,5,3,1.0,0,0.0,141.0,5.0,0,standard,0,0,1,1,58.75,0,Estándar/No Especifica,Casa,Alamos/Pioneros,99.0,0,0.6,1.702127659574468,0,0,0,0,0,2,0,0,1.0,0.8333333333333334,2,2624.113475177305
170000.0,166.0,4.0,3,2,0.0,0,0.0,89.0,0.0,1,standard,0,0,1,0,53.6144578313253,0,Clásica/Antigua,Chalet,Alamos/Pioneros,77.0,0,0.6666666666666666,1.8651685393258424,0,0,0,0,0,0,0,0,1.0,0.75,1,1910.112359550562
198000.0,847.0,5.0,3,3,2.0,0,1.0,161.0,143.0,1,standard,0,0,0,0,19.00826446280992,0,Clásica/Antigua,Chalet,Pinamar Centro,686.0,0,1.0,5.260869565217392,0,0,0,0,1,1,0,0,2.0,0.6,1,1229.8136645962734
400000.0,1000.0,5.0,4,2,2.0,0,0.0,139.0,0.0,1,standard,0,0,0,0,13.900000000000002,0,Clásica/Antigua,Chalet,Pinamar General,861.0,0,0.5,7.194244604316546,0,0,0,0,0,2,0,0,1.0,0.8,2,2877.6978417266187
385000.0,1546.0,5.0,4,4,1.0,0,1.0,163.0,0.0,0,standard,1,1,1,0,10.54333764553687,0,Estándar/No Especifica,Casa,Pinamar Norte,1383.0,0,1.0,9.484662576687116,0,0,0,0,0,0,0,0,1.0,0.8,2,2361.963190184049
220000.0,1000.0,4.0,3,3,0.0,0,0.0,95.0,0.0,0,standard,0,0,0,0,9.5,0,Estándar/No Especifica,Casa,Costa Esmeralda,905.0,0,1.0,10.526315789473683,0,0,0,0,0,0,0,0,1.0,0.75,1,2315.7894736842104
830000.0,1265.0,5.0,4,3,2.0,0,0.0,263.0,0.0,0,standard,0,0,0,0,20.790513833992097,0,Moderna/Nueva,Casa,Golf,1002.0,1,0.75,4.809885931558935,0,1,0,1,0,1,0,0,1.0,0.8,1,3155.893536121673
380000.0,1365.0,4.0,3,3,0.0,0,0.0,95.0,0.0,0,remodelado,0,0,1,0,6.95970695970696,0,Renovada,Casa,Pinamar General,1270.0,0,1.0,14.36842105263158,0,0,0,0,0,0,1,0,1.0,0.75,1,4000.0
145000.0,445.0,4.0,3,1,1.0,0,0.0,101.0,0.0,1,standard,0,0,1,0,22.696629213483146,0,Clásica/Antigua,Cabaña,Pinamar General,344.0,0,0.3333333333333333,4.405940594059406,0,0,0,0,0,0,0,0,1.0,0.75,2,1435.6435643564357
500000.0,1000.0,5.0,4,3,1.0,0,0.0,127.0,0.0,0,standard,1,0,1,0,12.7,0,Estándar/No Especifica,Casa,Pinamar Norte,873.0,0,0.75,7.874015748031496,0,0,0,0,0,0,0,0,1.0,0.8,1,3937.0078740157483
